ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,INTERNA_OZNAKA_ODDANIH_PROSTOROV,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_ODDANIH_PROSTOROV,OPREMLJENOST_ODDANIH_PROSTOROV,MIKROLOKACIJA_ODDANIH_PROSTOROV,IZLOZBA,NAKUPOVALNI_CENTER,POVRSINA_ODDANIH_PROSTOROV,POVRSINA_ODDANIH_PROSTOROV_ENAKA_DELU_STAVBE,POGODBENA_NAJEMNINA_POSAMEZNIH_ODDANIH_PROSTOROV,OPOMBE_O_ODDANIH_PROSTORIH,LETO_IZGRADNJE_STAVBE,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA_DELA_STAVBE,PROSTORI_DELA_STAVBE,UPORABNA_POVRSINA_ODDANIH_PROSTOROV,GOSTINSKI_VRT,VKLJUCENOST_GOSTINSKEGA_VRTA_V_NAJEMNINO,POVRSINA_GOSTINSKEGA_VRTA,E_CENTROID,N_CENTROID,LETO
892071,2120,PRIMSKOVO,KRANJ,1402,1,,Kranj,Cesta Staneta Žagarja,67,,,8,0,2,,,30.16,,,,2002,1230101 - Nakupovalni center,pritličje,,13070.6,10692.7," lokal, prodajalna",,,,,451869.5,122721.97,2025
892080,678,SPODNJE RADVANJE,MARIBOR,3031,373,2N.10,,,,,,5,1,3,,,9.2,,,,2022,38 - skupne sanitarije,nadstropje,,9.2,9.2, skupne sanitarije,9.2,,,,549184.33,155614.96,2025
892080,678,SPODNJE RADVANJE,MARIBOR,3031,55,2N.28,MARIBOR,ULICA EVE LOVŠE,7,,47,5,1,3,,,21.3,,,,2022,9 - poslovni del stavbe,nadstropje,,21.3,21.3, poslovni prostor,21.3,,,,549184.33,155614.96,2025
892080,678,SPODNJE RADVANJE,MARIBOR,3031,370,2N.20 in 14,,,,,,5,1,3,,,23.3,,,,2022,37 - skupni komunikacijski prostor,nadstropje,,23.3,23.3, skupni komunikacijski prostor,23.3,,,,549184.33,155614.96,2025
892080,678,SPODNJE RADVANJE,MARIBOR,3031,377,2N.17,MARIBOR,ULICA EVE LOVŠE,7,,237,5,1,3,,,28.1,,,,2022,50 - konferenčna ali kongresna dvorana,nadstropje,,28.1,28.1, poslovni prostor,28.1,,,,549184.33,155614.96,2025
892080,678,SPODNJE RADVANJE,MARIBOR,3031,378,2N.18,,,,,,5,1,3,,,7.9,,,,2022,"34 - shramba, sušilnica, pralnica",nadstropje,,7.9,7.9," shramba, sušilnica, pralnica",7.9,,,,549184.33,155614.96,2025
892073,532,LENART V SLOVENSKIH GORICAH,LENART,1152,1,,LENART V SLOV. GORICAH,INDUSTRIJSKA ULICA,2,,,11,1,,,,1200,,,,1977,17 - Del stavbe za industrijsko rabo,pritličje,,2950,2950, proizvodni in skladiščni prostor,1200,,,,564428.37,160610.56,2025
892078,1756,ČRNUČE,LJUBLJANA,4378,2,,Ljubljana,Brnčičeva ulica,9,,1,11,0,,,,241,,,,1990,1251001 - Industrijski del stavbe,,,,,-,,,,,464579.72,106583.01,2025
892080,678,SPODNJE RADVANJE,MARIBOR,3031,56,2N.28,MARIBOR,ULICA EVE LOVŠE,7,,48,5,1,3,,,21.5,,,,2022,9 - poslovni del stavbe,nadstropje,,21.5,21.5, poslovni prostor,21.5,,,,549184.33,155614.96,2025
900778,1785,SELA,,168,1,,,,,,1,14,0,,,,320,,,,1970,1251001 - Industrijski del stavbe,pritličje,,1965.5,1965.5, proizvodni in skladiščni prostor,320,,,,470651.65,93070.38,2025
900808,1961,TRZIN,TRZIN,1678,1,Malo skaldišče,,,,,,11,0,,,,16.47,,,,1998,1252002 - Skladišča,pritličje,,806.7,806.7, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,,,,,465144.28,109382.5,2025
900808,1961,TRZIN,TRZIN,1678,1,Pisarne medetaža,,,,,,5,0,2,,,541.11,,,,1998,1252002 - Skladišča,pritličje,,806.7,806.7, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,,,,,465144.28,109382.5,2025
900808,1961,TRZIN,TRZIN,1678,1,Pisarne pov.hodnik,,,,,,5,0,3,,,56.08,,,,1998,1252002 - Skladišča,pritličje,,806.7,806.7, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,,,,,465144.28,109382.5,2025
900808,1961,TRZIN,TRZIN,1677,1,Skaldišče,TRZIN,BRODIŠČE,18,,,5,0,2,,,15,,,,2000,1252002 - Skladišča,pritličje,,1505.9,1505.9, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,,,,,465126.83,109392.51,2025
900807,1757,NADGORICA,LJUBLJANA,218,3,,LJUBLJANA,BRNČIČEVA ULICA,29,A,3,11,0,,,,156.38,,,,1995,17 - del stavbe za industrijsko rabo,pritličje,,335.3,335.3, proizvodni in skladiščni prostor,,,,,465093.29,106663.12,2025
900789,1961,TRZIN,TRZIN,1372,1,,TRZIN,BRODIŠČE,32,,1,5,0,2,,,150.78,,,,1995,9 - poslovni del stavbe,pritličje,,401,306.7, poslovni prostor | skupni komunikacijski prostor | tehnični prostor,150.78,,,,465017.12,109457.82,2025
900792,2636,BEŽIGRAD,LJUBLJANA,1522,1,,LJUBLJANA,PODMILŠČAKOVA ULICA,24,,1,5,0,2,,,133.34,,,,1971,9 - Poslovni del stavbe,pritličje,,677.2,530.7, poslovni prostor | proizvodni in skladiščni prostor | skupni komunikacijski prostor | tehnični prostor,,,,,461605.59,103362.26,2025
900795,2636,BEŽIGRAD,LJUBLJANA,1522,1,Roundabaut,LJUBLJANA,PODMILŠČAKOVA ULICA,24,,1,5,0,3,,,78.96,,,,1971,9 - poslovni del stavbe,pritličje,,677.2,530.7, poslovni prostor | proizvodni in skladiščni prostor | skupni komunikacijski prostor | tehnični prostor,78.96,,,,461605.59,103362.26,2025
900780,1785,SELA,,168,1,,,,,,1,14,0,,,,320,,,,1970,1251001 - Industrijski del stavbe,pritličje,,1965.5,1965.5, proizvodni in skladiščni prostor,320,,,,470651.65,93070.38,2025
900796,1961,TRZIN,TRZIN,1897,1,,TRZIN,BOROVEC,25,,,11,1,,,,76.4,,,,1996,1230401 - Prostori za storitvene dejavnosti,pritličje,,212,206," lokal, prodajalna | lokal, prodajalna | lokal, prodajalna",76.4,,,,465184.23,109182.34,2025
900799,1961,TRZIN,TRZIN,1677,1,Pisarna in arhiv Ebull,Trzin,Brodišče,18,,,5,0,3,,,51.88,,,"Dodan prostor v izmeri 16,47 EUR",2000,1252002 - Skladišča,pritličje,,1505.9,1505.9, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,51.88,,,,465126.83,109392.51,2025
900806,1757,NADGORICA,LJUBLJANA,218,1,Prostori Terra,LJUBLJANA,BRNČIČEVA ULICA,29,A,1,5,0,2,,,83.68,,,,1995,1220301 - Poslovni prostori,pritličje,,308.1,216.5, poslovni prostor | poslovni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | skupni komunikacijski prostor | skupni komunikacijski prostor | tehnični prostor | tehnični prostor,,,,,465093.34,106663.1,2025
900806,1757,NADGORICA,LJUBLJANA,218,1,Pisarne Terra 2,LJUBLJANA,BRNČIČEVA ULICA,29,A,1,5,0,3,,,150,,,,1995,1220301 - Poslovni prostori,pritličje,,308.1,216.5, poslovni prostor | poslovni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | skupni komunikacijski prostor | skupni komunikacijski prostor | tehnični prostor | tehnični prostor,,,,,465093.34,106663.1,2025
900806,1757,NADGORICA,LJUBLJANA,218,2,Pisarne Terra 3,LJUBLJANA,BRNČIČEVA ULICA,29,A,2,11,0,,,,222.6,,,,1995,1252002 - Skladišča,pritličje,,210.6,210.6, proizvodni in skladiščni prostor,,,,,465093.34,106663.1,2025
900807,1757,NADGORICA,LJUBLJANA,218,1,Prostori Terra,LJUBLJANA,BRNČIČEVA ULICA,29,A,1,5,0,2,,,83.68,,,,1995,1220301 - Poslovni prostori,pritličje,,308.1,216.5, poslovni prostor | poslovni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | skupni komunikacijski prostor | skupni komunikacijski prostor | tehnični prostor | tehnični prostor,,,,,465093.34,106663.1,2025
900791,1961,TRZIN,TRZIN,1001,1,,TRZIN,HABATOVA ULICA,20,,,11,0,,,,17.39,,,,1975,17 - del stavbe za industrijsko rabo,pritličje,,329.2,329.2, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,17.39,,,,466044.07,110587.72,2025
900791,1961,TRZIN,TRZIN,1001,1,,TRZIN,HABATOVA ULICA,20,,,11,0,,,,18.12,,,,1975,17 - del stavbe za industrijsko rabo,pritličje,,329.2,329.2, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,18.12,,,,466044.07,110587.72,2025
900796,1961,TRZIN,TRZIN,1897,1,Pisarne 1.- nadstropje,TRZIN,BOROVEC,25,,,5,1,3,,,87,,,,1996,1230401 - Prostori za storitvene dejavnosti,pritličje,,212,206," lokal, prodajalna | lokal, prodajalna | lokal, prodajalna",87,,,,465184.23,109182.34,2025
900798,1961,TRZIN,TRZIN,1897,1,Pisarne 1.- nadstropje,TRZIN,BOROVEC,25,,,5,1,3,,,87,,,,1996,1230401 - Prostori za storitvene dejavnosti,pritličje,,212,206," lokal, prodajalna | lokal, prodajalna | lokal, prodajalna",87,,,,465184.23,109182.34,2025
900798,1961,TRZIN,TRZIN,1897,1,,TRZIN,BOROVEC,25,,,11,1,,,,76.4,,,,1996,1230401 - Prostori za storitvene dejavnosti,pritličje,,212,206," lokal, prodajalna | lokal, prodajalna | lokal, prodajalna",76.4,,,,465184.23,109182.34,2025
900808,1961,TRZIN,TRZIN,1677,1,Pisarne - novi del v stavbi 1677,TRZIN,BRODIŠČE,18,,,5,0,3,,,245.32,,,,2000,21 - skladišče,pritličje,,1505.9,1505.9, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,,,,,465126.83,109392.51,2025
900798,1961,TRZIN,TRZIN,1897,1,,TRZIN,BOROVEC,25,,,11,1,,,,18,,,,1996,1230401 - Prostori za storitvene dejavnosti,pritličje,,212,206," lokal, prodajalna | lokal, prodajalna | lokal, prodajalna",18,,,,465184.23,109182.34,2025
900789,1961,TRZIN,TRZIN,1372,2,,TRZIN,BRODIŠČE,32,,2,5,0,2,,,192.83,,,,1995,9 - poslovni del stavbe,pritličje,,332,245.1, poslovni prostor | skupni komunikacijski prostor,192.83,,,,465017.12,109457.82,2025
900791,1961,TRZIN,TRZIN,1001,1,,TRZIN,HABATOVA ULICA,20,,,11,0,,,,172.2,,,,1975,17 - del stavbe za industrijsko rabo,pritličje,,329.2,329.2, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,172.2,,,,466044.07,110587.72,2025
900786,1961,TRZIN,TRZIN,1372,1,1. del,TRZIN,BRODIŠČE,32,,1,5,0,2,,,250.22,,,,1995,9 - poslovni del stavbe,pritličje,,401,306.7, poslovni prostor | skupni komunikacijski prostor | tehnični prostor,250.22,,,,465017.12,109457.82,2025
900792,2636,BEŽIGRAD,LJUBLJANA,1522,2,,LJUBLJANA,PODMILŠČAKOVA ULICA,24,,2,5,0,2,,,68.4,,,,1971,2 - Stanovanje,pritličje,,68.4,68.4," bivalni prostor | shramba, sušilnica, pralnica",,,,,461605.59,103362.26,2025
900799,1961,TRZIN,TRZIN,1677,1,Pisarna in arhiv Ebull,Trzin,Brodišče,18,,,5,0,3,,,6.48,,,"Dodan prostor v izmeri 16,47 EUR",2000,1252002 - Skladišča,pritličje,,1505.9,1505.9, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,6.48,,,,465126.83,109392.51,2025
900810,2017,DOLENJI LOGATEC,LOGATEC,8,23,,LOGATEC,TOVARNIŠKA CESTA,14,,25,2,1,,,,74,,,,1980,2 - stanovanje,pritličje,,74,74, bivalni prostor,74,,,,440397.57,86668.15,2025
900808,1961,TRZIN,TRZIN,1678,1,Proizvodnja in pisarne,,,,,,5,0,2,,,238.48,,,,1998,1252002 - Skladišča,pritličje,,806.7,806.7, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,,,,,465144.28,109382.5,2025
900804,1757,NADGORICA,LJUBLJANA,218,3,,LJUBLJANA,BRNČIČEVA ULICA,29,A,3,11,0,,,,208,,,,1995,17 - Del stavbe za industrijsko rabo,pritličje,,335.3,335.3, proizvodni in skladiščni prostor,,,,,465093.29,106663.12,2025
900791,1961,TRZIN,TRZIN,1000,1,,,,,,2,3,0,,,,63,,,,1975,9 - poslovni del stavbe,pritličje,,63,63, poslovni prostor,63,,,,466028.63,110585.97,2025
900791,1961,TRZIN,TRZIN,1001,1,,TRZIN,HABATOVA ULICA,20,,,11,0,,,,77.19,,,,1975,17 - del stavbe za industrijsko rabo,pritličje,,329.2,329.2, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,77.19,,,,466044.07,110587.72,2025
900796,1961,TRZIN,TRZIN,1897,1,,TRZIN,BOROVEC,25,,,11,1,,,,18,,,,1996,1230401 - Prostori za storitvene dejavnosti,pritličje,,212,206," lokal, prodajalna | lokal, prodajalna | lokal, prodajalna",18,,,,465184.23,109182.34,2025
900806,1757,NADGORICA,LJUBLJANA,218,3,,LJUBLJANA,BRNČIČEVA ULICA,29,A,3,11,0,,,,156.38,,,,1995,17 - del stavbe za industrijsko rabo,pritličje,,335.3,335.3, proizvodni in skladiščni prostor,,,,,465093.29,106663.12,2025
900807,1757,NADGORICA,LJUBLJANA,218,2,Pisarne Terra 3,LJUBLJANA,BRNČIČEVA ULICA,29,A,2,11,0,,,,222.6,,,,1995,1252002 - Skladišča,pritličje,,210.6,210.6, proizvodni in skladiščni prostor,,,,,465093.34,106663.1,2025
900802,1961,TRZIN,TRZIN,1677,1,Hermi novo večje skladišče A,TRZIN,BRODIŠČE,18,,,11,0,,,,122.38,,,,2000,1252002 - Skladišča,pritličje,,1505.9,1505.9, proizvodni in skladiščni prostor,,,,,465126.83,109392.51,2025
900791,1961,TRZIN,TRZIN,1000,2,pisarne v nadstropju,,,,,1,5,0,3,,,114.8,,,,1975,1 - stanovanje v enostanovanjski stavbi,nadstropje,,130,114.8, bivalni prostor,114.8,,,,466028.63,110585.97,2025
900807,1757,NADGORICA,LJUBLJANA,218,1,Pisarne Terra 2,LJUBLJANA,BRNČIČEVA ULICA,29,A,1,5,0,3,,,150,,,,1995,1220301 - Poslovni prostori,pritličje,,308.1,216.5, poslovni prostor | poslovni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | skupni komunikacijski prostor | skupni komunikacijski prostor | tehnični prostor | tehnični prostor,,,,,465093.34,106663.1,2025
900786,1961,TRZIN,TRZIN,1372,2,2. del,TRZIN,BRODIŠČE,32,,2,5,0,3,,,192.83,,,,1995,9 - poslovni del stavbe,pritličje,,332,245.1, poslovni prostor | skupni komunikacijski prostor,192.83,,,,465017.12,109457.82,2025
900803,2144,BISTRICA,TRŽIČ,5,14,,BISTRICA PRI TRŽIČU,KOVORSKA CESTA,51,,15,2,1,,,,40.6,,,,1973,2 - stanovanje,nadstropje,,40.6,32.9, bivalni prostor,32.9,,,,445344.43,134821.58,2025
900800,1893,STRANJE,KAMNIK,134,1,,ZGORNJE STRANJE,,4,,1,2,1,,,,105,,,,1950,47 - stanovanje v dvostanovanjski stavbi,pritličje,,284.3,79.4," bivalni prostor | klet | shramba, sušilnica, pralnica | zaprta terasa, balkon, loža",79.4,,,,469350.49,123862.67,2025
900801,1893,STRANJE,KAMNIK,134,1,,ZGORNJE STRANJE,,4,,1,2,1,,,,105,,,,1950,47 - stanovanje v dvostanovanjski stavbi,pritličje,,284.3,79.4," bivalni prostor | klet | shramba, sušilnica, pralnica | zaprta terasa, balkon, loža",79.4,,,,469350.49,123862.67,2025
900790,1738,DRAVLJE,LJUBLJANA,1918,5,,LJUBLJANA,STEGNE,18,A,5,2,0,,,,57,,,,1963,2 - stanovanje,pritličje,,57,57, bivalni prostor,57,,,,460400.73,104740.15,2025
900788,1738,DRAVLJE,LJUBLJANA,2058,3,3,Ljubljana,Drabosnjakova ulica,9,E,3,11,0,,,,90,,,Prostor se uporablja kot skladišče.,1950,1252002 - Skladišča,,,121.8,121.8, proizvodni in skladiščni prostor,,,,,460401.51,104668.32,2025
900793,2200,BOHINJSKA BISTRICA,BOHINJ,481,13,,BOHINJSKA BISTRICA,LETOVIŠKA ULICA,1,,13,2,1,,,,38.4,,,,1988,2 - stanovanje,nadstropje,,38.4,30.9," bivalni prostor | klet | zaprta terasa, balkon, loža",30.9,,,,419051.47,125983.91,2025
900797,1893,STRANJE,KAMNIK,134,2,,ZGORNJE STRANJE,,4,,2,2,1,,,,90.4,,,,1950,47 - stanovanje v dvostanovanjski stavbi,nadstropje,,90.4,61.5," bivalni prostor | klet | odprta terasa, balkon, loža",61.5,,,,469350.49,123862.67,2025
900794,2200,BOHINJSKA BISTRICA,BOHINJ,481,13,,BOHINJSKA BISTRICA,LETOVIŠKA ULICA,1,,13,2,1,,,,38.4,,,,1988,2 - stanovanje,nadstropje,,38.4,30.9," bivalni prostor | klet | zaprta terasa, balkon, loža",30.9,,,,419051.47,125983.91,2025
900811,2015,GORENJI LOGATEC,LOGATEC,429,7,,LOGATEC,TABOR,29,,7,2,1,,,,34.1,,,,1800,2 - stanovanje,pritličje,,34.1,32.7, bivalni prostor | klet,32.7,,,,438248.16,86057.4,2025
891480,1723,VIČ,LJUBLJANA,9578,1,,LJUBLJANA,TRŽAŠKA CESTA,40,,,5,0,3,,,21,,,,1980,1220301 - Poslovni prostori,nadstropje,,3410,1569, poslovni prostor,,,,,460171.02,100715.49,2025
891443,2303,SOLKAN,NOVA GORICA,978,1,,SOLKAN,CESTA IX. KORPUSA,83,a,,3,0,,,,12,,,,1960,33 - klet,pritličje,,1000,1000, klet,12,,,,394777,92778.25,2025
891457,2303,SOLKAN,NOVA GORICA,978,1,,SOLKAN,CESTA IX. KORPUSA,83,a,,3,0,,,,12,,,,1960,33 - klet,pritličje,,1000,1000, klet,12,,,,394777,92778.25,2025
891417,959,ŠOŠTANJ,ŠOŠTANJ,1395,1,,ŠOŠTANJ,CESTA LOLE RIBARJA,6,,1,4,1,,,,9,,,,2009,15 - garaža,klet,,1236.2,1236.2, garaža,9,,,,503788.62,137368.72,2025
891419,1738,DRAVLJE,LJUBLJANA,3133,25,,LJUBLJANA,BRAVNIČARJEVA ULICA,13,,25,5,1,3,,,114,,,,2005,9 - poslovni del stavbe,nadstropje,,227.9,227.9, poslovni prostor,114,,,,459873.9,105087.34,2025
891421,2122,HUJE,KRANJ,598,22,,,,,,22,3,0,,,,12.5,,,,1980,1242002 - garaža v garažni hiši,klet,,12.3,12.3, garaža,,,,,450828.8,122248.08,2025
891465,1959,DOMŽALE,DOMŽALE,2107,2,,DOMŽALE,NOVA ULICA,11,,2,5,1,2,,,29.4,,,,1930,9 - poslovni del stavbe,pritličje,,39.2,39.2, poslovni prostor,29.4,,,,468418.95,111722.1,2025
891464,657,MARIBOR-GRAD,MARIBOR,2796,25,,MARIBOR,PARTIZANSKA CESTA,51,,25,2,1,,,,60,,,,2021,2 - stanovanje,nadstropje,,60,53.4," bivalni prostor | odprta terasa, balkon, loža",53.4,,,,550392.73,158332.95,2025
891438,661,LIMBUŠ,MARIBOR,975,1,,,,,,,11,0,,,,176,,,,1970,1252002 - Skladišča,pritličje,,5431,5431, proizvodni in skladiščni prostor,,,,,545921.99,158039.43,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,16,1N.26,MARIBOR,ULICA EVE LOVŠE,7,,11,5,1,3,,,17.6,,,,2022,9 - poslovni del stavbe,nadstropje,,17.6,17.6, poslovni prostor,17.6,,,,549184.33,155614.96,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,17,1N.27,MARIBOR,ULICA EVE LOVŠE,7,,12,5,1,3,,,18.6,,,,2022,9 - poslovni del stavbe,nadstropje,,18.6,18.6, poslovni prostor,18.6,,,,549184.33,155614.96,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,22,1N.32,MARIBOR,ULICA EVE LOVŠE,7,,17,5,1,2,,,23.5,,,,2022,9 - poslovni del stavbe,nadstropje,,23.5,23.5, poslovni prostor,23.5,,,,549184.33,155614.96,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,25,1N.35,MARIBOR,ULICA EVE LOVŠE,7,,20,5,1,3,,,27.9,,,,2022,9 - poslovni del stavbe,nadstropje,,27.9,27.9, poslovni prostor,27.9,,,,549184.33,155614.96,2025
891434,2636,BEŽIGRAD,LJUBLJANA,48,1,,LJUBLJANA,SLOVENČEVA ULICA,22,,,5,1,3,,,2460.15,,,,1970,1220301 - Poslovni prostori,klet,,3313.9,3119, poslovni prostor,,,,,461805.75,104187.92,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,300,,,,,,,4,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
891425,1994,DOBROVA,LJUBLJANA,2566,4,,LJUBLJANA,TRŽAŠKA CESTA,279,,4,5,1,3,,,26.2,,,,2004,9 - poslovni del stavbe,nadstropje,,26.2,26.2, poslovni prostor,26.2,,,,457367.67,99333.07,2025
891491,1773,DOBRUNJE,LJUBLJANA,1704,4,,LJUBLJANA,DOBRUNJSKA CESTA,62,,,14,1,,,,30.8,,,,2002,"1274020 - Stopnišče, hodnik",klet,,30.8,30.8, skupni komunikacijski prostor,,,,,468322.99,99920.01,2025
891426,1730,MOSTE,LJUBLJANA,181,8,8,LJUBLJANA,LESKOŠKOVA CESTA,10,,8,5,1,3,,,255.6,,,,1978,9 - poslovni del stavbe,nadstropje,,255.6,255.6, poslovni prostor,255.6,,,,465711.35,103018.32,2025
891484,1723,VIČ,LJUBLJANA,9578,1,PISARNA,LJUBLJANA,TRŽAŠKA CESTA,40,,,5,0,3,,,127.2,,,,1980,9 - poslovni del stavbe,nadstropje,,3410,1569, poslovni prostor,127.2,,,,460171.02,100715.49,2025
891424,1994,DOBROVA,LJUBLJANA,2553,146,,,,,,146,3,0,,,,16.1,,,,2004,16 - garažno parkirno mesto,pritličje,,16.1,16.1, garažni parkirni prostor,16.1,,,,457359.09,99269.22,2025
891433,2303,SOLKAN,NOVA GORICA,978,1,,SOLKAN,CESTA IX. KORPUSA,83,a,,14,0,,,,50,,,,1960,33 - klet,pritličje,,1000,1000, klet,50,,,,394777,92778.25,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,15,1N.25,MARIBOR,ULICA EVE LOVŠE,7,,10,5,1,3,,,14.4,,,,2022,9 - poslovni del stavbe,nadstropje,,14.4,14.4, poslovni prostor,14.4,,,,549184.33,155614.96,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,19,1N.29,MARIBOR,ULICA EVE LOVŠE,7,,14,5,1,3,,,7,,,,2022,9 - poslovni del stavbe,nadstropje,,7,7, poslovni prostor,7,,,,549184.33,155614.96,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,28,1N.64,MARIBOR,ULICA EVE LOVŠE,7,,23,5,1,3,,,11.8,,,,2022,9 - poslovni del stavbe,nadstropje,,11.8,11.8, poslovni prostor,11.8,,,,549184.33,155614.96,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,336,,,,,,,4,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
891432,854,PODGORJE,SLOVENJ GRADEC,408,2,,PODGORJE,,31,,2,2,0,,,,34.79,,,,1947,2 - stanovanje,nadstropje,,35.4,35.4," bivalni prostor | shramba, sušilnica, pralnica",,,,,506861.37,148028.81,2025
891418,2636,BEŽIGRAD,LJUBLJANA,3626,181,,LJUBLJANA,KRŽIČEVA ULICA,3,,,3,0,,,,13.8,,,,1996,16 - garažno parkirno mesto,klet,,13.8,13.8, garažni parkirni prostor,,,,,462099.72,103005.67,2025
891491,1773,DOBRUNJE,LJUBLJANA,1704,2,,LJUBLJANA,DOBRUNJSKA CESTA,62,,,14,1,,,,36.5,,,,2002,1274003 - Klet,klet,,36.5,36.5, klet,,,,,468322.99,99920.01,2025
891496,1696,RUDNIK,LJUBLJANA,885,1,,LJUBLJANA,SPODNJI RUDNIK II,1,,,6,0,2,,,80,,,,1968,1 - stanovanje v enostanovanjski stavbi,nadstropje,,392.6,233," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",80,,,,464445.22,98325.08,2025
891420,1455,BRŠLJIN,NOVO MESTO,1499,1,,NOVO MESTO,POD TRŠKO GORO,27,,,2,1,,,,83.95,,,,1972,1 - stanovanje v enostanovanjski stavbi,pritličje,,372.4,161.1," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",83.95,,,,514553.39,76094.16,2025
891483,1723,VIČ,LJUBLJANA,9578,1,,LJUBLJANA,TRŽAŠKA CESTA,40,,,5,1,3,,,302,,,,1980,9 - Poslovni del stavbe,nadstropje,,3410,1569, poslovni prostor,302,,,,460171.02,100715.49,2025
891485,2304,NOVA GORICA,NOVA GORICA,925,311,,NOVA GORICA,ULICA XXX. DIVIZIJE,13,D,311,2,0,,,,,,,,1989,2 - Stanovanje,nadstropje,,41.2,30," bivalni prostor | klet | odprta terasa, balkon, loža",30,,,,395139.78,92545.79,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,21,1N.31,MARIBOR,ULICA EVE LOVŠE,7,,16,5,1,3,,,10.4,,,,2022,9 - poslovni del stavbe,nadstropje,,10.4,10.4, poslovni prostor,10.4,,,,549184.33,155614.96,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,23,1N.33,MARIBOR,ULICA EVE LOVŠE,7,,18,5,1,3,,,19.2,,,,2022,9 - poslovni del stavbe,nadstropje,,19.2,19.2, poslovni prostor,19.2,,,,549184.33,155614.96,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,24,1N.34,MARIBOR,ULICA EVE LOVŠE,7,,19,5,1,3,,,23.9,,,,2022,9 - poslovni del stavbe,nadstropje,,23.9,23.9, poslovni prostor,23.9,,,,549184.33,155614.96,2025
891489,678,SPODNJE RADVANJE,MARIBOR,3031,335,,,,,,,4,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
891419,1738,DRAVLJE,LJUBLJANA,3133,243,,LJUBLJANA,BRAVNIČARJEVA ULICA,13,,243,4,0,,,,12.3,,,,2005,15 - garaža,klet,,12.3,12.3, garaža,,,,,459873.9,105087.34,2025
891444,2303,SOLKAN,NOVA GORICA,978,1,,SOLKAN,CESTA IX. KORPUSA,83,a,,3,0,,,,12,,,,1960,33 - klet,pritličje,,1000,1000, klet,12,,,,394777,92778.25,2025
891455,2303,SOLKAN,NOVA GORICA,978,1,,SOLKAN,CESTA IX. KORPUSA,83,a,,3,0,,,,12,,,,1960,33 - klet,pritličje,,1000,1000, klet,12,,,,394777,92778.25,2025
